"","date","targetTeam","rank"
"26904",2019-11-15,"Tampa Bay Lightning",21
"26905",2019-11-16,"Tampa Bay Lightning",21
"26906",2019-11-17,"Tampa Bay Lightning",23
"26907",2019-11-18,"Tampa Bay Lightning",24
"26908",2019-11-19,"Tampa Bay Lightning",24
"26909",2019-11-20,"Tampa Bay Lightning",24
"26910",2019-11-21,"Tampa Bay Lightning",25
"26911",2019-11-22,"Tampa Bay Lightning",22
"26912",2019-11-23,"Tampa Bay Lightning",23
"26913",2019-11-24,"Tampa Bay Lightning",20
"26914",2019-11-25,"Tampa Bay Lightning",21
"26915",2019-11-26,"Tampa Bay Lightning",17
"26916",2019-11-27,"Tampa Bay Lightning",17
"26917",2019-11-28,"Tampa Bay Lightning",20
"26918",2019-11-29,"Tampa Bay Lightning",20
"26919",2019-11-30,"Tampa Bay Lightning",21
"26920",2019-12-01,"Tampa Bay Lightning",23
"26921",2019-12-02,"Tampa Bay Lightning",24
"26922",2019-12-03,"Tampa Bay Lightning",25
"26923",2019-12-04,"Tampa Bay Lightning",22
"26924",2019-12-05,"Tampa Bay Lightning",22
"26925",2019-12-06,"Tampa Bay Lightning",23
"26926",2019-12-07,"Tampa Bay Lightning",23
"26927",2019-12-08,"Tampa Bay Lightning",22
"26928",2019-12-09,"Tampa Bay Lightning",23
"26929",2019-12-10,"Tampa Bay Lightning",23
"26930",2019-12-11,"Tampa Bay Lightning",20
"26931",2019-12-12,"Tampa Bay Lightning",20
"26932",2019-12-13,"Tampa Bay Lightning",18
"26933",2019-12-14,"Tampa Bay Lightning",18
"26934",2019-12-15,"Tampa Bay Lightning",20
"26935",2019-12-16,"Tampa Bay Lightning",20
"26936",2019-12-17,"Tampa Bay Lightning",21
"26937",2019-12-18,"Tampa Bay Lightning",18
"26938",2019-12-19,"Tampa Bay Lightning",18
"26939",2019-12-20,"Tampa Bay Lightning",16
"26940",2019-12-21,"Tampa Bay Lightning",18
"26941",2019-12-22,"Tampa Bay Lightning",21
"26942",2019-12-23,"Tampa Bay Lightning",21
"26943",2019-12-27,"Tampa Bay Lightning",20
"26944",2019-12-28,"Tampa Bay Lightning",21
"26945",2019-12-29,"Tampa Bay Lightning",18
"26946",2019-12-30,"Tampa Bay Lightning",17
"26947",2019-12-31,"Tampa Bay Lightning",17
"26948",2020-01-01,"Tampa Bay Lightning",13
"26949",2020-01-02,"Tampa Bay Lightning",14
"26950",2020-01-03,"Tampa Bay Lightning",12
"26951",2020-01-04,"Tampa Bay Lightning",13
"26952",2020-01-05,"Tampa Bay Lightning",10
"26953",2020-01-06,"Tampa Bay Lightning",8
"26954",2020-01-07,"Tampa Bay Lightning",9
"26955",2020-01-08,"Tampa Bay Lightning",6
"26956",2020-01-09,"Tampa Bay Lightning",6
"26957",2020-01-10,"Tampa Bay Lightning",4
"26958",2020-01-11,"Tampa Bay Lightning",5
"26959",2020-01-12,"Tampa Bay Lightning",4
"26960",2020-01-13,"Tampa Bay Lightning",5
"26961",2020-01-14,"Tampa Bay Lightning",5
"26962",2020-01-15,"Tampa Bay Lightning",5
"26963",2020-01-16,"Tampa Bay Lightning",5
"26964",2020-01-17,"Tampa Bay Lightning",5
"26965",2020-01-18,"Tampa Bay Lightning",5
"26966",2020-01-19,"Tampa Bay Lightning",5
"26967",2020-01-20,"Tampa Bay Lightning",5
"26968",2020-01-21,"Tampa Bay Lightning",5
"26969",2020-01-22,"Tampa Bay Lightning",5
"26970",2020-01-27,"Tampa Bay Lightning",5
"26971",2020-01-28,"Tampa Bay Lightning",5
"26972",2020-01-29,"Tampa Bay Lightning",5
"26973",2020-01-30,"Tampa Bay Lightning",4
"26974",2020-01-31,"Tampa Bay Lightning",4
"26975",2020-02-01,"Tampa Bay Lightning",4
"26976",2020-02-02,"Tampa Bay Lightning",3
"26977",2020-02-03,"Tampa Bay Lightning",3
"26978",2020-02-04,"Tampa Bay Lightning",3
"26979",2020-02-05,"Tampa Bay Lightning",3
"26980",2020-02-06,"Tampa Bay Lightning",3
"26981",2020-02-07,"Tampa Bay Lightning",3
"26982",2020-02-08,"Tampa Bay Lightning",3
"26983",2020-02-09,"Tampa Bay Lightning",2
"26984",2020-02-10,"Tampa Bay Lightning",2
"26985",2020-02-11,"Tampa Bay Lightning",2
"26986",2020-02-12,"Tampa Bay Lightning",2
"26987",2020-02-13,"Tampa Bay Lightning",2
"26988",2020-02-14,"Tampa Bay Lightning",2
"26989",2020-02-15,"Tampa Bay Lightning",2
"26990",2020-02-16,"Tampa Bay Lightning",2
"26991",2020-02-17,"Tampa Bay Lightning",2
"26992",2020-02-18,"Tampa Bay Lightning",2
"26993",2020-02-19,"Tampa Bay Lightning",2
"26994",2020-02-20,"Tampa Bay Lightning",2
"26995",2020-02-21,"Tampa Bay Lightning",2
"26996",2020-02-22,"Tampa Bay Lightning",2
"26997",2020-02-23,"Tampa Bay Lightning",2
"26998",2020-02-24,"Tampa Bay Lightning",2
"26999",2020-02-25,"Tampa Bay Lightning",2
"27000",2020-02-26,"Tampa Bay Lightning",2
"27001",2020-02-27,"Tampa Bay Lightning",2
"27002",2020-02-28,"Tampa Bay Lightning",2
"27003",2020-02-29,"Tampa Bay Lightning",2
"27004",2020-03-01,"Tampa Bay Lightning",2
"27005",2020-03-02,"Tampa Bay Lightning",2
"27006",2020-03-03,"Tampa Bay Lightning",2
"27007",2020-03-04,"Tampa Bay Lightning",3
"27008",2020-03-05,"Tampa Bay Lightning",4
"27009",2020-03-06,"Tampa Bay Lightning",2
"27010",2020-03-07,"Tampa Bay Lightning",2
"27011",2020-03-08,"Tampa Bay Lightning",2
"27012",2020-03-09,"Tampa Bay Lightning",2
"27013",2020-03-10,"Tampa Bay Lightning",2
"27014",2020-03-11,"Tampa Bay Lightning",2
"27015",2014-10-08,"Toronto Maple Leafs",0
"27016",2014-10-09,"Toronto Maple Leafs",5
"27017",2014-10-10,"Toronto Maple Leafs",19
"27018",2014-10-11,"Toronto Maple Leafs",20
"27019",2014-10-12,"Toronto Maple Leafs",27
"27020",2014-10-13,"Toronto Maple Leafs",14
"27021",2014-10-14,"Toronto Maple Leafs",16
"27022",2014-10-15,"Toronto Maple Leafs",9
"27023",2014-10-16,"Toronto Maple Leafs",11
"27024",2014-10-17,"Toronto Maple Leafs",14
"27025",2014-10-18,"Toronto Maple Leafs",17
"27026",2014-10-19,"Toronto Maple Leafs",19
"27027",2014-10-20,"Toronto Maple Leafs",20
"27028",2014-10-21,"Toronto Maple Leafs",20
"27029",2014-10-22,"Toronto Maple Leafs",16
"27030",2014-10-23,"Toronto Maple Leafs",16
"27031",2014-10-24,"Toronto Maple Leafs",18
"27032",2014-10-25,"Toronto Maple Leafs",19
"27033",2014-10-26,"Toronto Maple Leafs",22
"27034",2014-10-27,"Toronto Maple Leafs",22
"27035",2014-10-28,"Toronto Maple Leafs",23
"27036",2014-10-29,"Toronto Maple Leafs",21
"27037",2014-10-30,"Toronto Maple Leafs",21
"27038",2014-10-31,"Toronto Maple Leafs",23
"27039",2014-11-01,"Toronto Maple Leafs",18
"27040",2014-11-02,"Toronto Maple Leafs",14
"27041",2014-11-03,"Toronto Maple Leafs",14
"27042",2014-11-04,"Toronto Maple Leafs",15
"27043",2014-11-05,"Toronto Maple Leafs",18
"27044",2014-11-06,"Toronto Maple Leafs",20
"27045",2014-11-07,"Toronto Maple Leafs",17
"27046",2014-11-08,"Toronto Maple Leafs",17
"27047",2014-11-09,"Toronto Maple Leafs",16
"27048",2014-11-10,"Toronto Maple Leafs",11
"27049",2014-11-11,"Toronto Maple Leafs",12
"27050",2014-11-12,"Toronto Maple Leafs",14
"27051",2014-11-13,"Toronto Maple Leafs",8
"27052",2014-11-14,"Toronto Maple Leafs",9
"27053",2014-11-15,"Toronto Maple Leafs",11
"27054",2014-11-16,"Toronto Maple Leafs",13
"27055",2014-11-17,"Toronto Maple Leafs",16
"27056",2014-11-18,"Toronto Maple Leafs",16
"27057",2014-11-19,"Toronto Maple Leafs",16
"27058",2014-11-20,"Toronto Maple Leafs",16
"27059",2014-11-21,"Toronto Maple Leafs",16
"27060",2014-11-22,"Toronto Maple Leafs",16
"27061",2014-11-23,"Toronto Maple Leafs",14
"27062",2014-11-24,"Toronto Maple Leafs",14
"27063",2014-11-25,"Toronto Maple Leafs",14
"27064",2014-11-26,"Toronto Maple Leafs",15
"27065",2014-11-27,"Toronto Maple Leafs",15
"27066",2014-11-28,"Toronto Maple Leafs",15
"27067",2014-11-29,"Toronto Maple Leafs",16
"27068",2014-11-30,"Toronto Maple Leafs",15
"27069",2014-12-01,"Toronto Maple Leafs",15
"27070",2014-12-02,"Toronto Maple Leafs",15
"27071",2014-12-03,"Toronto Maple Leafs",13
"27072",2014-12-04,"Toronto Maple Leafs",14
"27073",2014-12-05,"Toronto Maple Leafs",15
"27074",2014-12-06,"Toronto Maple Leafs",15
"27075",2014-12-07,"Toronto Maple Leafs",15
"27076",2014-12-08,"Toronto Maple Leafs",15
"27077",2014-12-09,"Toronto Maple Leafs",15
"27078",2014-12-10,"Toronto Maple Leafs",14
"27079",2014-12-11,"Toronto Maple Leafs",12
"27080",2014-12-12,"Toronto Maple Leafs",14
"27081",2014-12-13,"Toronto Maple Leafs",14
"27082",2014-12-14,"Toronto Maple Leafs",12
"27083",2014-12-15,"Toronto Maple Leafs",10
"27084",2014-12-16,"Toronto Maple Leafs",10
"27085",2014-12-17,"Toronto Maple Leafs",10
"27086",2014-12-18,"Toronto Maple Leafs",10
"27087",2014-12-19,"Toronto Maple Leafs",10
"27088",2014-12-20,"Toronto Maple Leafs",10
"27089",2014-12-21,"Toronto Maple Leafs",11
"27090",2014-12-22,"Toronto Maple Leafs",11
"27091",2014-12-23,"Toronto Maple Leafs",12
"27092",2014-12-27,"Toronto Maple Leafs",10
"27093",2014-12-28,"Toronto Maple Leafs",11
"27094",2014-12-29,"Toronto Maple Leafs",11
"27095",2014-12-30,"Toronto Maple Leafs",11
"27096",2014-12-31,"Toronto Maple Leafs",13
"27097",2015-01-01,"Toronto Maple Leafs",10
"27098",2015-01-02,"Toronto Maple Leafs",11
"27099",2015-01-03,"Toronto Maple Leafs",11
"27100",2015-01-04,"Toronto Maple Leafs",14
"27101",2015-01-05,"Toronto Maple Leafs",15
"27102",2015-01-06,"Toronto Maple Leafs",16
"27103",2015-01-07,"Toronto Maple Leafs",16
"27104",2015-01-08,"Toronto Maple Leafs",17
"27105",2015-01-09,"Toronto Maple Leafs",17
"27106",2015-01-10,"Toronto Maple Leafs",15
"27107",2015-01-11,"Toronto Maple Leafs",17
"27108",2015-01-12,"Toronto Maple Leafs",18
"27109",2015-01-13,"Toronto Maple Leafs",18
"27110",2015-01-14,"Toronto Maple Leafs",18
"27111",2015-01-15,"Toronto Maple Leafs",18
"27112",2015-01-16,"Toronto Maple Leafs",19
"27113",2015-01-17,"Toronto Maple Leafs",19
"27114",2015-01-18,"Toronto Maple Leafs",20
"27115",2015-01-19,"Toronto Maple Leafs",21
"27116",2015-01-20,"Toronto Maple Leafs",21
"27117",2015-01-21,"Toronto Maple Leafs",21
"27118",2015-01-27,"Toronto Maple Leafs",21
"27119",2015-01-28,"Toronto Maple Leafs",22
"27120",2015-01-29,"Toronto Maple Leafs",21
"27121",2015-01-30,"Toronto Maple Leafs",23
"27122",2015-01-31,"Toronto Maple Leafs",23
"27123",2015-02-01,"Toronto Maple Leafs",24
"27124",2015-02-02,"Toronto Maple Leafs",24
"27125",2015-02-03,"Toronto Maple Leafs",24
"27126",2015-02-04,"Toronto Maple Leafs",25
"27127",2015-02-05,"Toronto Maple Leafs",25
"27128",2015-02-06,"Toronto Maple Leafs",25
"27129",2015-02-07,"Toronto Maple Leafs",25
"27130",2015-02-08,"Toronto Maple Leafs",24
"27131",2015-02-09,"Toronto Maple Leafs",24
"27132",2015-02-10,"Toronto Maple Leafs",24
"27133",2015-02-11,"Toronto Maple Leafs",25
"27134",2015-02-12,"Toronto Maple Leafs",25
"27135",2015-02-13,"Toronto Maple Leafs",25
"27136",2015-02-14,"Toronto Maple Leafs",26
"27137",2015-02-15,"Toronto Maple Leafs",24
"27138",2015-02-16,"Toronto Maple Leafs",24
"27139",2015-02-17,"Toronto Maple Leafs",24
"27140",2015-02-18,"Toronto Maple Leafs",26
"27141",2015-02-19,"Toronto Maple Leafs",26
"27142",2015-02-20,"Toronto Maple Leafs",26
"27143",2015-02-21,"Toronto Maple Leafs",26
"27144",2015-02-22,"Toronto Maple Leafs",26
"27145",2015-02-23,"Toronto Maple Leafs",26
"27146",2015-02-24,"Toronto Maple Leafs",26
"27147",2015-02-25,"Toronto Maple Leafs",26
"27148",2015-02-26,"Toronto Maple Leafs",26
"27149",2015-02-27,"Toronto Maple Leafs",26
"27150",2015-02-28,"Toronto Maple Leafs",26
"27151",2015-03-01,"Toronto Maple Leafs",26
"27152",2015-03-02,"Toronto Maple Leafs",26
"27153",2015-03-03,"Toronto Maple Leafs",26
"27154",2015-03-04,"Toronto Maple Leafs",25
"27155",2015-03-05,"Toronto Maple Leafs",25
"27156",2015-03-06,"Toronto Maple Leafs",25
"27157",2015-03-07,"Toronto Maple Leafs",26
"27158",2015-03-08,"Toronto Maple Leafs",26
"27159",2015-03-09,"Toronto Maple Leafs",26
"27160",2015-03-10,"Toronto Maple Leafs",25
"27161",2015-03-11,"Toronto Maple Leafs",26
"27162",2015-03-12,"Toronto Maple Leafs",25
"27163",2015-03-13,"Toronto Maple Leafs",26
"27164",2015-03-14,"Toronto Maple Leafs",26
"27165",2015-03-15,"Toronto Maple Leafs",26
"27166",2015-03-16,"Toronto Maple Leafs",26
"27167",2015-03-17,"Toronto Maple Leafs",26
"27168",2015-03-18,"Toronto Maple Leafs",27
"27169",2015-03-19,"Toronto Maple Leafs",27
"27170",2015-03-20,"Toronto Maple Leafs",27
"27171",2015-03-21,"Toronto Maple Leafs",27
"27172",2015-03-22,"Toronto Maple Leafs",27
"27173",2015-03-23,"Toronto Maple Leafs",27
"27174",2015-03-24,"Toronto Maple Leafs",27
"27175",2015-03-25,"Toronto Maple Leafs",27
"27176",2015-03-26,"Toronto Maple Leafs",27
"27177",2015-03-27,"Toronto Maple Leafs",27
"27178",2015-03-28,"Toronto Maple Leafs",27
"27179",2015-03-29,"Toronto Maple Leafs",27
"27180",2015-03-30,"Toronto Maple Leafs",27
"27181",2015-03-31,"Toronto Maple Leafs",27
"27182",2015-04-01,"Toronto Maple Leafs",27
"27183",2015-04-02,"Toronto Maple Leafs",27
"27184",2015-04-03,"Toronto Maple Leafs",27
"27185",2015-04-04,"Toronto Maple Leafs",27
"27186",2015-04-05,"Toronto Maple Leafs",27
"27187",2015-04-06,"Toronto Maple Leafs",27
"27188",2015-04-07,"Toronto Maple Leafs",27
"27189",2015-04-08,"Toronto Maple Leafs",27
"27190",2015-04-09,"Toronto Maple Leafs",27
"27191",2015-04-10,"Toronto Maple Leafs",27
"27192",2015-04-11,"Toronto Maple Leafs",27
"27193",2015-10-07,"Toronto Maple Leafs",0
"27194",2015-10-08,"Toronto Maple Leafs",5
"27195",2015-10-09,"Toronto Maple Leafs",13
"27196",2015-10-10,"Toronto Maple Leafs",17
"27197",2015-10-11,"Toronto Maple Leafs",19
"27198",2015-10-12,"Toronto Maple Leafs",19
"27199",2015-10-13,"Toronto Maple Leafs",22
"27200",2015-10-14,"Toronto Maple Leafs",22
"27201",2015-10-15,"Toronto Maple Leafs",23
"27202",2015-10-16,"Toronto Maple Leafs",24
"27203",2015-10-17,"Toronto Maple Leafs",20
"27204",2015-10-18,"Toronto Maple Leafs",22
"27205",2015-10-19,"Toronto Maple Leafs",24
"27206",2015-10-20,"Toronto Maple Leafs",24
"27207",2015-10-21,"Toronto Maple Leafs",25
"27208",2015-10-22,"Toronto Maple Leafs",24
"27209",2015-10-23,"Toronto Maple Leafs",25
"27210",2015-10-24,"Toronto Maple Leafs",25
"27211",2015-10-25,"Toronto Maple Leafs",25
"27212",2015-10-26,"Toronto Maple Leafs",25
"27213",2015-10-27,"Toronto Maple Leafs",25
"27214",2015-10-28,"Toronto Maple Leafs",27
"27215",2015-10-29,"Toronto Maple Leafs",28
"27216",2015-10-30,"Toronto Maple Leafs",28
"27217",2015-10-31,"Toronto Maple Leafs",28
"27218",2015-11-01,"Toronto Maple Leafs",28
"27219",2015-11-02,"Toronto Maple Leafs",29
"27220",2015-11-03,"Toronto Maple Leafs",28
"27221",2015-11-04,"Toronto Maple Leafs",28
"27222",2015-11-05,"Toronto Maple Leafs",29
"27223",2015-11-06,"Toronto Maple Leafs",30
"27224",2015-11-07,"Toronto Maple Leafs",30
"27225",2015-11-08,"Toronto Maple Leafs",29
"27226",2015-11-09,"Toronto Maple Leafs",29
"27227",2015-11-10,"Toronto Maple Leafs",29
"27228",2015-11-11,"Toronto Maple Leafs",28
"27229",2015-11-12,"Toronto Maple Leafs",29
"27230",2015-11-13,"Toronto Maple Leafs",27
"27231",2015-11-14,"Toronto Maple Leafs",28
"27232",2015-11-15,"Toronto Maple Leafs",25
"27233",2015-11-16,"Toronto Maple Leafs",25
"27234",2015-11-17,"Toronto Maple Leafs",26
"27235",2015-11-18,"Toronto Maple Leafs",23
"27236",2015-11-19,"Toronto Maple Leafs",23
"27237",2015-11-20,"Toronto Maple Leafs",25
"27238",2015-11-21,"Toronto Maple Leafs",22
"27239",2015-11-22,"Toronto Maple Leafs",22
"27240",2015-11-23,"Toronto Maple Leafs",22
"27241",2015-11-24,"Toronto Maple Leafs",22
"27242",2015-11-25,"Toronto Maple Leafs",23
"27243",2015-11-27,"Toronto Maple Leafs",24
"27244",2015-11-28,"Toronto Maple Leafs",27
"27245",2015-11-29,"Toronto Maple Leafs",27
"27246",2015-11-30,"Toronto Maple Leafs",27
"27247",2015-12-01,"Toronto Maple Leafs",25
"27248",2015-12-02,"Toronto Maple Leafs",25
"27249",2015-12-03,"Toronto Maple Leafs",25
"27250",2015-12-04,"Toronto Maple Leafs",26
"27251",2015-12-05,"Toronto Maple Leafs",28
"27252",2015-12-06,"Toronto Maple Leafs",25
"27253",2015-12-07,"Toronto Maple Leafs",27
"27254",2015-12-08,"Toronto Maple Leafs",28
"27255",2015-12-09,"Toronto Maple Leafs",24
"27256",2015-12-10,"Toronto Maple Leafs",25
"27257",2015-12-11,"Toronto Maple Leafs",26
"27258",2015-12-12,"Toronto Maple Leafs",27
"27259",2015-12-13,"Toronto Maple Leafs",29
"27260",2015-12-14,"Toronto Maple Leafs",29
"27261",2015-12-15,"Toronto Maple Leafs",29
"27262",2015-12-16,"Toronto Maple Leafs",29
"27263",2015-12-17,"Toronto Maple Leafs",29
"27264",2015-12-18,"Toronto Maple Leafs",28
"27265",2015-12-19,"Toronto Maple Leafs",28
"27266",2015-12-20,"Toronto Maple Leafs",28
"27267",2015-12-21,"Toronto Maple Leafs",28
"27268",2015-12-22,"Toronto Maple Leafs",27
"27269",2015-12-26,"Toronto Maple Leafs",27
"27270",2015-12-27,"Toronto Maple Leafs",28
"27271",2015-12-28,"Toronto Maple Leafs",27
"27272",2015-12-29,"Toronto Maple Leafs",27
"27273",2015-12-30,"Toronto Maple Leafs",28
"27274",2015-12-31,"Toronto Maple Leafs",25
"27275",2016-01-01,"Toronto Maple Leafs",27
"27276",2016-01-02,"Toronto Maple Leafs",27
"27277",2016-01-03,"Toronto Maple Leafs",25
"27278",2016-01-04,"Toronto Maple Leafs",26
"27279",2016-01-05,"Toronto Maple Leafs",26
"27280",2016-01-06,"Toronto Maple Leafs",27
"27281",2016-01-07,"Toronto Maple Leafs",23
"27282",2016-01-08,"Toronto Maple Leafs",24
"27283",2016-01-09,"Toronto Maple Leafs",26
"27284",2016-01-10,"Toronto Maple Leafs",27
"27285",2016-01-11,"Toronto Maple Leafs",27
"27286",2016-01-12,"Toronto Maple Leafs",27
"27287",2016-01-13,"Toronto Maple Leafs",27
"27288",2016-01-14,"Toronto Maple Leafs",27
"27289",2016-01-15,"Toronto Maple Leafs",27
"27290",2016-01-16,"Toronto Maple Leafs",27
"27291",2016-01-17,"Toronto Maple Leafs",29
"27292",2016-01-18,"Toronto Maple Leafs",29
"27293",2016-01-19,"Toronto Maple Leafs",29
"27294",2016-01-20,"Toronto Maple Leafs",29
"27295",2016-01-21,"Toronto Maple Leafs",29
"27296",2016-01-22,"Toronto Maple Leafs",28
"27297",2016-01-23,"Toronto Maple Leafs",28
"27298",2016-01-24,"Toronto Maple Leafs",27
"27299",2016-01-25,"Toronto Maple Leafs",27
"27300",2016-01-26,"Toronto Maple Leafs",27
"27301",2016-01-27,"Toronto Maple Leafs",28
"27302",2016-02-02,"Toronto Maple Leafs",28
"27303",2016-02-03,"Toronto Maple Leafs",26
"27304",2016-02-04,"Toronto Maple Leafs",28
"27305",2016-02-05,"Toronto Maple Leafs",25
"27306",2016-02-06,"Toronto Maple Leafs",25
"27307",2016-02-07,"Toronto Maple Leafs",28
"27308",2016-02-08,"Toronto Maple Leafs",28
"27309",2016-02-09,"Toronto Maple Leafs",28
"27310",2016-02-10,"Toronto Maple Leafs",29
"27311",2016-02-11,"Toronto Maple Leafs",29
"27312",2016-02-12,"Toronto Maple Leafs",30
"27313",2016-02-13,"Toronto Maple Leafs",30
"27314",2016-02-14,"Toronto Maple Leafs",30
"27315",2016-02-15,"Toronto Maple Leafs",30
"27316",2016-02-16,"Toronto Maple Leafs",30
"27317",2016-02-17,"Toronto Maple Leafs",30
"27318",2016-02-18,"Toronto Maple Leafs",30
"27319",2016-02-19,"Toronto Maple Leafs",30
"27320",2016-02-20,"Toronto Maple Leafs",30
"27321",2016-02-21,"Toronto Maple Leafs",29
"27322",2016-02-22,"Toronto Maple Leafs",29
"27323",2016-02-23,"Toronto Maple Leafs",29
"27324",2016-02-24,"Toronto Maple Leafs",29
"27325",2016-02-25,"Toronto Maple Leafs",29
"27326",2016-02-26,"Toronto Maple Leafs",29
"27327",2016-02-27,"Toronto Maple Leafs",29
"27328",2016-02-28,"Toronto Maple Leafs",29
"27329",2016-02-29,"Toronto Maple Leafs",30
"27330",2016-03-01,"Toronto Maple Leafs",30
"27331",2016-03-02,"Toronto Maple Leafs",30
"27332",2016-03-03,"Toronto Maple Leafs",30
"27333",2016-03-04,"Toronto Maple Leafs",30
"27334",2016-03-05,"Toronto Maple Leafs",30
"27335",2016-03-06,"Toronto Maple Leafs",30
"27336",2016-03-07,"Toronto Maple Leafs",30
"27337",2016-03-08,"Toronto Maple Leafs",30
"27338",2016-03-09,"Toronto Maple Leafs",30
"27339",2016-03-10,"Toronto Maple Leafs",30
"27340",2016-03-11,"Toronto Maple Leafs",30
"27341",2016-03-12,"Toronto Maple Leafs",30
"27342",2016-03-13,"Toronto Maple Leafs",30
"27343",2016-03-14,"Toronto Maple Leafs",30
"27344",2016-03-15,"Toronto Maple Leafs",30
"27345",2016-03-16,"Toronto Maple Leafs",30
"27346",2016-03-17,"Toronto Maple Leafs",30
"27347",2016-03-18,"Toronto Maple Leafs",30
"27348",2016-03-19,"Toronto Maple Leafs",30
"27349",2016-03-20,"Toronto Maple Leafs",30
"27350",2016-03-21,"Toronto Maple Leafs",30
"27351",2016-03-22,"Toronto Maple Leafs",30
"27352",2016-03-23,"Toronto Maple Leafs",30
"27353",2016-03-24,"Toronto Maple Leafs",30
"27354",2016-03-25,"Toronto Maple Leafs",30
"27355",2016-03-26,"Toronto Maple Leafs",30
"27356",2016-03-27,"Toronto Maple Leafs",30
"27357",2016-03-28,"Toronto Maple Leafs",30
"27358",2016-03-29,"Toronto Maple Leafs",30
"27359",2016-03-30,"Toronto Maple Leafs",28
"27360",2016-03-31,"Toronto Maple Leafs",28
"27361",2016-04-01,"Toronto Maple Leafs",29
"27362",2016-04-02,"Toronto Maple Leafs",29
"27363",2016-04-03,"Toronto Maple Leafs",29
"27364",2016-04-04,"Toronto Maple Leafs",29
"27365",2016-04-05,"Toronto Maple Leafs",29
"27366",2016-04-06,"Toronto Maple Leafs",29
"27367",2016-04-07,"Toronto Maple Leafs",30
"27368",2016-04-08,"Toronto Maple Leafs",29
"27369",2016-04-09,"Toronto Maple Leafs",29
"27370",2016-04-10,"Toronto Maple Leafs",30
"27371",2016-10-12,"Toronto Maple Leafs",0
"27372",2016-10-13,"Toronto Maple Leafs",5
"27373",2016-10-14,"Toronto Maple Leafs",13
"27374",2016-10-15,"Toronto Maple Leafs",15
"27375",2016-10-16,"Toronto Maple Leafs",8
"27376",2016-10-17,"Toronto Maple Leafs",9
"27377",2016-10-18,"Toronto Maple Leafs",12
"27378",2016-10-19,"Toronto Maple Leafs",17
"27379",2016-10-20,"Toronto Maple Leafs",11
"27380",2016-10-21,"Toronto Maple Leafs",15
"27381",2016-10-22,"Toronto Maple Leafs",16
"27382",2016-10-23,"Toronto Maple Leafs",17
"27383",2016-10-24,"Toronto Maple Leafs",18
"27384",2016-10-25,"Toronto Maple Leafs",18
"27385",2016-10-26,"Toronto Maple Leafs",24
"27386",2016-10-27,"Toronto Maple Leafs",24
"27387",2016-10-28,"Toronto Maple Leafs",14
"27388",2016-10-29,"Toronto Maple Leafs",18
"27389",2016-10-30,"Toronto Maple Leafs",21
"27390",2016-11-01,"Toronto Maple Leafs",25
"27391",2016-11-02,"Toronto Maple Leafs",17
"27392",2016-11-03,"Toronto Maple Leafs",18
"27393",2016-11-04,"Toronto Maple Leafs",15
"27394",2016-11-05,"Toronto Maple Leafs",16
"27395",2016-11-06,"Toronto Maple Leafs",10
"27396",2016-11-07,"Toronto Maple Leafs",11
"27397",2016-11-08,"Toronto Maple Leafs",12
"27398",2016-11-09,"Toronto Maple Leafs",17
"27399",2016-11-10,"Toronto Maple Leafs",18
